time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-02 09:30:00-04:00,MLTrader,9b1b61883ffe411f9def2ae2db060a76,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,9b1b61883ffe411f9def2ae2db060a76,SPY,sell,market,fill,1,gtc,0.0,1,stock,426.5799865722656,1861.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,b83e4ce709134833851561a44a626df1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,b83e4ce709134833851561a44a626df1,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,2711.0,0.0
2023-11-14 09:30:00-05:00,MLTrader,3f610dc9a816488285dd3dd9988aaad6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,MLTrader,57e673cb69a6442299610c1ad257146e,SPY,buy,stop,fill,1,day,0.0,1,stock,447.9089859008789,1861.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,996b3f16f34841c49c762637bb737cd2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,0045354d9f794a8b9e9ef252c13e58d4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,75290018966f436fa49985cd32bf385a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ad5af9f44a4948039675215a6cbb6483,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,fb9f4dae7f40499ba31f759a013750c2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,69718c315beb47d999770e6bd3e9ed34,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ad540d41be7f412ca9b7168afe4432ef,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,94bb3dcb55c94272898fe54abf489782,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,24fae59462384d61aaabdc8a6b4bc624,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b5a320a1202948e4a8dc009c43ac7303,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a20d5f0bf60d409cbab78f6c26498475,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8ec03f633ba54664b41f65ef78a6e061,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a20d5f0bf60d409cbab78f6c26498475,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,5589.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,8ec03f633ba54664b41f65ef78a6e061,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,3048.0,0.0
2024-06-12 09:30:00-04:00,MLTrader,779a5bba71544a66bf35bf083e4906b0,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-12 09:30:00-04:00,MLTrader,014caca0043247bda80122c8f0bdbba7,SPY,sell,limit,fill,1,day,0.0,1,stock,541.6300048828125,3048.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,e20d8e045c6842689c3b47f85f428d19,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,e20d8e045c6842689c3b47f85f428d19,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,481.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,f342d2c7b894481c85de02375b7a4724,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,f0573f0d2a984ea389f48753f26ec8db,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,85a337e199f241c6b21f99cab241e4ef,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,6539e1d13cbe468190acf06cfaeaf076,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,85a337e199f241c6b21f99cab241e4ef,SPY,sell,market,fill,1,day,0.0,1,stock,544.3300170898438,481.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,6539e1d13cbe468190acf06cfaeaf076,SPY,sell,market,fill,1,gtc,0.0,1,stock,544.3300170898438,240.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,7d79185948c549a297287e21bef03d33,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,7d79185948c549a297287e21bef03d33,SPY,sell,market,fill,1,gtc,0.0,1,stock,545.3699951171875,599.0,0.0
